transaction_id,user_id,amount,merchant,location,device_id,timestamp,hour,previous_transactions,is_new_device,distance_from_previous,is_night,is_high_amount,is_large_distance,is_low_history,is_fraud
TXN006335,USER00946,1554.81,Flipkart,Pune,DEVICE_B,2026-06-17 01:04:00,1,37,0,4.89,1,0,0,0,1
TXN006336,USER01378,2917.91,Netflix,Delhi,DEVICE_D,2026-12-19 05:50:00,5,28,0,1.58,1,0,0,0,0
TXN006337,USER01523,3037.06,Amazon,Ahmedabad,DEVICE_E,2026-01-07 00:29:00,0,24,0,47.46,1,0,0,0,0
TXN006338,USER00141,497.8,Apple,Pune,DEVICE_E,2026-09-06 14:50:00,14,45,1,13.97,0,0,0,0,0
TXN006339,USER00758,1724.81,Flipkart,Mumbai,DEVICE_A,2026-01-24 11:49:00,11,3,0,2.14,0,0,0,0,0
TXN006340,USER01921,309.68,Zomato,Kolkata,DEVICE_B,2026-06-09 23:11:00,23,46,0,28.76,0,0,0,0,0
TXN006341,USER00930,411.94,Apple,Bangalore,DEVICE_E,2026-05-11 17:00:00,17,4,1,7.88,0,0,0,0,1
TXN006342,USER00093,834.61,Netflix,Kolkata,DEVICE_D,2026-02-09 20:48:00,20,5,1,1.47,0,0,0,0,1
TXN006343,USER01968,237.35,Apple,Ahmedabad,DEVICE_D,2026-11-12 10:36:00,10,18,0,4.21,0,0,0,0,0
TXN006344,USER00239,544.64,Netflix,Hyderabad,DEVICE_C,2026-01-07 06:44:00,6,17,0,21.43,0,0,0,0,0
TXN006345,USER00205,155.22,Netflix,Bangalore,DEVICE_D,2026-10-21 02:17:00,2,37,0,31.6,1,0,0,0,0
TXN006346,USER00560,1077.03,Netflix,Ahmedabad,DEVICE_E,2026-07-01 23:30:00,23,35,0,5.85,0,0,0,0,0
TXN006347,USER01457,4809.46,Walmart,Hyderabad,DEVICE_E,2026-03-16 14:57:00,14,11,0,17.21,0,0,0,0,0
TXN006348,USER00245,1128.71,Swiggy,Mumbai,DEVICE_D,2026-12-28 21:22:00,21,23,0,0.02,0,0,0,0,0
TXN006349,USER00832,1131.6,Walmart,Mumbai,DEVICE_A,2026-02-07 00:20:00,0,29,0,6.53,1,0,0,0,0
TXN006350,USER01341,793.6,Flipkart,Kolkata,DEVICE_B,2026-10-14 01:12:00,1,13,0,4.01,1,0,0,0,0
TXN006351,USER00925,2641.59,Walmart,Mumbai,DEVICE_E,2026-05-28 07:28:00,7,38,1,1.59,0,0,0,0,1
TXN006352,USER00295,1046.67,Walmart,Ahmedabad,DEVICE_D,2026-08-18 12:53:00,12,1,0,13.23,0,0,0,1,0
TXN006353,USER00640,407.73,Zomato,Ahmedabad,DEVICE_D,2026-02-09 03:02:00,3,33,1,19.94,1,0,0,0,0
TXN006354,USER00856,1277.54,Apple,Delhi,DEVICE_E,2026-06-17 08:22:00,8,19,0,0.95,0,0,0,0,0
TXN006355,USER01306,4434.69,Walmart,Bangalore,DEVICE_C,2026-12-18 22:37:00,22,35,0,2.97,0,0,0,0,0
TXN006356,USER00017,303.49,Paytm,Hyderabad,DEVICE_B,2026-10-11 09:27:00,9,22,0,53.85,0,0,0,0,0
TXN006357,USER00071,470.18,Netflix,Pune,DEVICE_E,2026-03-08 22:25:00,22,34,0,5.05,0,0,0,0,0
TXN006358,USER01293,998.26,Apple,Kolkata,DEVICE_D,2026-05-25 21:18:00,21,33,0,28.54,0,0,0,0,0
TXN006359,USER01349,799.95,Myntra,Kolkata,DEVICE_C,2026-03-16 20:15:00,20,20,0,27.55,0,0,0,0,0
TXN006360,USER01818,1600.35,Zomato,Mumbai,DEVICE_E,2026-06-29 08:57:00,8,37,0,7.76,0,0,0,0,0
TXN006361,USER00305,452.74,Swiggy,Mumbai,DEVICE_B,2026-02-14 08:03:00,8,45,0,4.57,0,0,0,0,0
TXN006362,USER01475,680.79,Zomato,Ahmedabad,DEVICE_C,2026-01-25 09:27:00,9,7,0,5.59,0,0,0,0,0
TXN006363,USER01031,1149.63,Netflix,Hyderabad,DEVICE_D,2026-03-01 14:51:00,14,42,0,16.69,0,0,0,0,0
TXN006364,USER01338,1185.65,Apple,Bangalore,DEVICE_A,2026-06-13 04:18:00,4,29,0,9.6,1,0,0,0,0
TXN006365,USER00817,11419.04,Swiggy,Bangalore,DEVICE_B,2026-01-14 09:09:00,9,46,1,13.69,0,1,0,0,0
TXN006366,USER01127,2219.33,Amazon,Ahmedabad,DEVICE_C,2026-03-07 01:45:00,1,19,1,33.39,1,0,0,0,1
TXN006367,USER00821,274.1,Uber,Kolkata,DEVICE_E,2026-06-04 23:03:00,23,19,0,13.96,0,0,0,0,0
TXN006368,USER00193,439.73,Zomato,Hyderabad,DEVICE_E,2026-03-30 01:13:00,1,22,0,106.9,1,0,0,0,0
TXN006369,USER01777,322.0,Swiggy,Kolkata,DEVICE_C,2026-02-07 00:01:00,0,19,0,21.92,1,0,0,0,0
TXN006370,USER01598,4687.13,Flipkart,Ahmedabad,DEVICE_E,2026-04-13 02:54:00,2,45,0,4.64,1,0,0,0,0
TXN006371,USER00529,418.94,Swiggy,Pune,DEVICE_C,2026-01-08 18:50:00,18,22,0,13.84,0,0,0,0,0
TXN006372,USER00171,1860.55,Uber,Chennai,DEVICE_B,2026-03-30 12:43:00,12,3,1,33.58,0,0,0,0,0
TXN006373,USER01561,1700.03,Netflix,Bangalore,DEVICE_E,2026-10-06 12:05:00,12,9,0,4.93,0,0,0,0,0
TXN006374,USER00251,293.2,Apple,Hyderabad,DEVICE_B,2026-05-09 20:27:00,20,39,0,26.14,0,0,0,0,0
TXN006375,USER01789,752.21,Amazon,Pune,DEVICE_D,2026-10-10 01:00:00,1,4,0,0.68,1,0,0,0,0
TXN006376,USER01411,864.39,Flipkart,Hyderabad,DEVICE_D,2026-09-25 00:26:00,0,31,0,57.17,1,0,0,0,0
TXN006377,USER01231,264.31,Swiggy,Kolkata,DEVICE_D,2026-09-23 08:54:00,8,17,0,21.77,0,0,0,0,0
TXN006378,USER00541,5467.07,Paytm,Mumbai,DEVICE_D,2026-03-26 15:54:00,15,24,0,3.55,0,0,0,0,0
TXN006379,USER01653,1278.35,Walmart,Ahmedabad,DEVICE_E,2026-02-10 17:36:00,17,16,0,41.48,0,0,0,0,0
TXN006380,USER00416,4600.04,Netflix,Hyderabad,DEVICE_C,2026-05-10 11:43:00,11,4,0,1.71,0,0,0,0,0
TXN006381,USER00794,8000.46,Zomato,Kolkata,DEVICE_E,2026-04-11 19:05:00,19,34,0,10.42,0,0,0,0,0
TXN006382,USER01404,1266.04,Zomato,Delhi,DEVICE_E,2026-12-27 23:04:00,23,41,0,26.71,0,0,0,0,0
TXN006383,USER01168,1534.92,Uber,Mumbai,DEVICE_B,2026-10-06 14:05:00,14,20,0,55.42,0,0,0,0,0
TXN006384,USER00025,539.69,Netflix,Mumbai,DEVICE_C,2026-03-08 19:15:00,19,35,0,8.58,0,0,0,0,0
TXN006385,USER01846,3641.78,Flipkart,Bangalore,DEVICE_A,2026-04-22 23:05:00,23,18,0,35.5,0,0,0,0,0
TXN006386,USER00668,1050.44,Myntra,Chennai,DEVICE_A,2026-07-13 09:32:00,9,22,0,4.38,0,0,0,0,0
TXN006387,USER01097,749.17,Amazon,Bangalore,DEVICE_C,2026-10-06 16:30:00,16,4,0,0.71,0,0,0,0,0
TXN006388,USER00632,549.55,Flipkart,Delhi,DEVICE_A,2026-09-30 09:00:00,9,32,0,0.58,0,0,0,0,0
TXN006389,USER01848,1171.38,Amazon,Kolkata,DEVICE_C,2026-08-12 06:31:00,6,3,0,21.47,0,0,0,0,0
TXN006390,USER01857,1918.63,Apple,Ahmedabad,DEVICE_B,2026-01-16 00:26:00,0,32,0,3.35,1,0,0,0,0
TXN006391,USER01117,1317.22,Apple,Mumbai,DEVICE_B,2026-09-05 16:14:00,16,46,0,1.03,0,0,0,0,0
TXN006392,USER00505,1662.76,Netflix,Mumbai,DEVICE_E,2026-10-18 07:26:00,7,34,0,75.23,0,0,0,0,0
TXN006393,USER01622,903.16,Netflix,Pune,DEVICE_A,2026-04-20 00:52:00,0,41,0,5.54,1,0,0,0,0
TXN006394,USER00336,1727.35,Zomato,Hyderabad,DEVICE_C,2026-12-26 12:04:00,12,25,0,12.42,0,0,0,0,0
TXN006395,USER00425,1680.27,Walmart,Ahmedabad,DEVICE_B,2026-12-08 04:47:00,4,36,0,18.99,1,0,0,0,0
TXN006396,USER00499,3272.64,Uber,Chennai,DEVICE_E,2026-10-03 10:25:00,10,21,0,3.12,0,0,0,0,0
TXN006397,USER01388,2265.69,Walmart,Chennai,DEVICE_A,2026-03-19 17:55:00,17,10,0,8.84,0,0,0,0,0
TXN006398,USER00947,1260.37,Flipkart,Hyderabad,DEVICE_A,2026-01-06 23:43:00,23,48,0,20.87,0,0,0,0,0
TXN006399,USER00630,1592.85,Zomato,Ahmedabad,DEVICE_A,2026-10-20 19:59:00,19,25,0,20.42,0,0,0,0,0
TXN006400,USER01769,389.09,Amazon,Delhi,DEVICE_B,2026-08-20 18:36:00,18,40,0,36.91,0,0,0,0,0
TXN006401,USER01223,3463.67,Myntra,Chennai,DEVICE_B,2026-04-26 19:47:00,19,12,0,11.5,0,0,0,0,0
TXN006402,USER00718,876.03,Swiggy,Mumbai,DEVICE_A,2026-12-12 14:49:00,14,13,0,44.11,0,0,0,0,0
TXN006403,USER01437,980.2,Paytm,Delhi,DEVICE_B,2026-12-15 13:30:00,13,40,0,22.93,0,0,0,0,0
TXN006404,USER00339,712.97,Apple,Bangalore,DEVICE_A,2026-02-05 00:28:00,0,48,0,16.52,1,0,0,0,1
TXN006405,USER00659,493.73,Walmart,Ahmedabad,DEVICE_D,2026-11-12 23:24:00,23,6,0,2.49,0,0,0,0,0
TXN006406,USER00962,525.43,Uber,Bangalore,DEVICE_B,2026-08-07 12:31:00,12,15,0,17.1,0,0,0,0,0
TXN006407,USER01961,415.78,Myntra,Delhi,DEVICE_C,2026-08-21 02:00:00,2,19,0,18.06,1,0,0,0,0
TXN006408,USER00429,884.04,Myntra,Mumbai,DEVICE_B,2026-11-12 06:22:00,6,44,0,28.44,0,0,0,0,0
TXN006409,USER01807,2321.62,Apple,Pune,DEVICE_A,2026-01-01 13:48:00,13,45,1,25.4,0,0,0,0,1
TXN006410,USER00899,1074.48,Paytm,Bangalore,DEVICE_C,2026-12-04 07:11:00,7,49,0,15.1,0,0,0,0,0
TXN006411,USER00139,1992.38,Netflix,Kolkata,DEVICE_E,2026-12-02 10:06:00,10,42,1,17.97,0,0,0,0,0
TXN006412,USER01717,1691.01,Myntra,Mumbai,DEVICE_C,2026-04-30 15:46:00,15,26,0,29.6,0,0,0,0,0
TXN006413,USER00942,732.44,Flipkart,Hyderabad,DEVICE_C,2026-03-05 10:43:00,10,33,0,8.66,0,0,0,0,0
TXN006414,USER00542,3342.11,Flipkart,Chennai,DEVICE_B,2026-05-02 17:22:00,17,21,0,2.9,0,0,0,0,0
TXN006415,USER00057,2695.45,Netflix,Pune,DEVICE_C,2026-03-04 10:50:00,10,37,0,41.48,0,0,0,0,0
TXN006416,USER01256,2296.42,Amazon,Pune,DEVICE_C,2026-12-02 19:44:00,19,36,0,67.06,0,0,0,0,0
TXN006417,USER00658,1594.41,Zomato,Delhi,DEVICE_A,2026-01-24 05:28:00,5,2,0,11.22,1,0,0,0,1
TXN006418,USER00435,807.72,Netflix,Chennai,DEVICE_B,2026-07-07 15:37:00,15,26,0,92.73,0,0,0,0,0
TXN006419,USER00384,806.09,Paytm,Hyderabad,DEVICE_A,2026-11-24 19:51:00,19,6,1,7.79,0,0,0,0,0
TXN006420,USER00560,1067.54,Flipkart,Bangalore,DEVICE_B,2026-09-24 04:31:00,4,34,0,1.38,1,0,0,0,0
TXN006421,USER00194,3790.04,Myntra,Pune,DEVICE_E,2026-01-07 19:54:00,19,44,0,16.99,0,0,0,0,0
TXN006422,USER01760,2998.75,Flipkart,Kolkata,DEVICE_C,2026-10-14 12:22:00,12,22,0,40.53,0,0,0,0,0
TXN006423,USER01672,299.36,Swiggy,Mumbai,DEVICE_B,2026-08-04 08:54:00,8,1,0,19.22,0,0,0,1,0
TXN006424,USER00534,1385.33,Zomato,Ahmedabad,DEVICE_C,2026-10-01 05:38:00,5,23,0,0.19,1,0,0,0,0
TXN006425,USER00518,116.93,Uber,Pune,DEVICE_C,2026-05-16 21:54:00,21,1,0,0.24,0,0,0,1,0
TXN006426,USER00716,737.15,Swiggy,Pune,DEVICE_D,2026-04-28 06:30:00,6,49,0,25.77,0,0,0,0,0
TXN006427,USER00751,596.2,Amazon,Mumbai,DEVICE_A,2026-10-07 19:53:00,19,35,0,37.33,0,0,0,0,0
TXN006428,USER00185,1808.87,Apple,Hyderabad,DEVICE_B,2026-07-19 01:56:00,1,16,0,5.83,1,0,0,0,0
TXN006429,USER01896,411.88,Swiggy,Delhi,DEVICE_E,2026-10-09 12:44:00,12,10,0,12.7,0,0,0,0,0
TXN006430,USER00292,277.13,Amazon,Pune,DEVICE_D,2026-12-27 21:48:00,21,6,0,64.93,0,0,0,0,0
TXN006431,USER01359,699.96,Amazon,Pune,DEVICE_A,2026-02-15 09:18:00,9,1,0,12.34,0,0,0,1,1
TXN006432,USER00732,1088.93,Uber,Chennai,DEVICE_E,2026-10-24 03:44:00,3,14,1,2.92,1,0,0,0,1
TXN006433,USER00116,229.29,Apple,Ahmedabad,DEVICE_E,2026-07-19 19:23:00,19,45,0,48.53,0,0,0,0,0
TXN006434,USER00825,3053.45,Walmart,Kolkata,DEVICE_C,2026-03-29 01:10:00,1,30,0,13.67,1,0,0,0,0
TXN006435,USER01073,914.89,Netflix,Bangalore,DEVICE_A,2026-01-24 21:25:00,21,45,0,8.44,0,0,0,0,0
TXN006436,USER00685,1121.88,Myntra,Delhi,DEVICE_D,2026-11-29 13:32:00,13,5,0,2.05,0,0,0,0,0
TXN006437,USER00082,2958.27,Paytm,Ahmedabad,DEVICE_B,2026-10-25 09:24:00,9,36,0,12.26,0,0,0,0,0
TXN006438,USER00834,567.04,Paytm,Kolkata,DEVICE_B,2026-12-03 11:59:00,11,45,0,29.37,0,0,0,0,0
TXN006439,USER00333,4159.55,Paytm,Kolkata,DEVICE_D,2026-01-02 09:37:00,9,28,0,25.26,0,0,0,0,0
TXN006440,USER00557,1102.12,Walmart,Hyderabad,DEVICE_C,2026-02-13 23:22:00,23,3,0,13.73,0,0,0,0,0
TXN006441,USER00335,2236.75,Netflix,Ahmedabad,DEVICE_C,2026-07-11 16:29:00,16,45,0,25.43,0,0,0,0,0
TXN006442,USER00532,1635.28,Paytm,Hyderabad,DEVICE_E,2026-09-24 13:54:00,13,36,0,8.64,0,0,0,0,0
TXN006443,USER01984,2035.1,Netflix,Mumbai,DEVICE_A,2026-07-16 22:03:00,22,11,0,26.58,0,0,0,0,0
TXN006444,USER00221,1174.29,Myntra,Bangalore,DEVICE_E,2026-02-03 20:44:00,20,26,0,1.79,0,0,0,0,0
TXN006445,USER00635,719.6,Paytm,Delhi,DEVICE_B,2026-07-30 12:02:00,12,24,0,4.44,0,0,0,0,0
TXN006446,USER01770,6278.5,Apple,Mumbai,DEVICE_D,2026-07-23 06:17:00,6,44,0,42.03,0,0,0,0,0
TXN006447,USER01757,1076.94,Amazon,Pune,DEVICE_A,2026-05-05 12:06:00,12,11,0,6.95,0,0,0,0,0
TXN006448,USER00323,408.34,Paytm,Bangalore,DEVICE_D,2026-06-12 12:01:00,12,16,0,4.61,0,0,0,0,0
TXN006449,USER01875,4113.1,Netflix,Chennai,DEVICE_A,2026-09-07 17:17:00,17,49,0,1.86,0,0,0,0,0
TXN006450,USER00003,829.07,Amazon,Chennai,DEVICE_B,2026-01-13 00:40:00,0,11,0,9.98,1,0,0,0,0
TXN006451,USER01718,232.55,Uber,Mumbai,DEVICE_B,2026-02-04 07:08:00,7,30,0,1.39,0,0,0,0,0
TXN006452,USER00206,522.27,Paytm,Delhi,DEVICE_A,2026-09-10 12:21:00,12,8,0,13.74,0,0,0,0,0
TXN006453,USER01856,188.24,Paytm,Bangalore,DEVICE_C,2026-08-06 13:07:00,13,18,1,50.32,0,0,0,0,0
TXN006454,USER00040,544.34,Swiggy,Chennai,DEVICE_A,2026-12-05 04:25:00,4,28,0,30.94,1,0,0,0,0
TXN006455,USER00059,5336.35,Amazon,Chennai,DEVICE_B,2026-03-30 14:12:00,14,24,0,0.83,0,0,0,0,0
TXN006456,USER00951,1657.49,Paytm,Delhi,DEVICE_D,2026-08-15 03:49:00,3,14,0,7.13,1,0,0,0,0
TXN006457,USER00574,1091.96,Apple,Ahmedabad,DEVICE_E,2026-05-19 11:36:00,11,8,0,4.16,0,0,0,0,0
TXN006458,USER00644,652.17,Myntra,Mumbai,DEVICE_D,2026-06-27 15:15:00,15,12,0,1.39,0,0,0,0,0
TXN006459,USER01531,968.49,Amazon,Hyderabad,DEVICE_B,2026-04-10 23:36:00,23,46,0,2.3,0,0,0,0,0
TXN006460,USER01596,2990.72,Myntra,Pune,DEVICE_D,2026-02-03 00:00:00,0,43,0,47.75,1,0,0,0,0
TXN006461,USER01908,211.68,Zomato,Kolkata,DEVICE_C,2026-04-16 22:16:00,22,41,1,7.42,0,0,0,0,0
TXN006462,USER00843,15451.87,Netflix,Pune,DEVICE_C,2026-05-25 22:51:00,22,2,0,9.96,0,1,0,0,1
TXN006463,USER01146,495.52,Uber,Bangalore,DEVICE_A,2026-07-19 23:58:00,23,9,0,13.3,0,0,0,0,0
TXN006464,USER01503,876.07,Swiggy,Chennai,DEVICE_D,2026-10-31 03:50:00,3,17,0,27.32,1,0,0,0,0
TXN006465,USER00619,949.74,Apple,Kolkata,DEVICE_D,2026-08-21 21:05:00,21,9,0,32.03,0,0,0,0,0
TXN006466,USER00096,927.56,Uber,Kolkata,DEVICE_B,2026-08-31 01:18:00,1,35,1,66.34,1,0,0,0,0
TXN006467,USER01883,599.08,Swiggy,Hyderabad,DEVICE_A,2026-07-10 05:57:00,5,27,1,4.73,1,0,0,0,1
TXN006468,USER01438,2409.87,Uber,Kolkata,DEVICE_A,2026-05-11 22:51:00,22,2,0,7.16,0,0,0,0,0
TXN006469,USER01259,3061.93,Uber,Delhi,DEVICE_D,2026-12-12 11:38:00,11,19,0,7.51,0,0,0,0,0
TXN006470,USER00898,2590.91,Flipkart,Mumbai,DEVICE_E,2026-08-05 23:26:00,23,17,0,11.79,0,0,0,0,0
TXN006471,USER01086,1188.19,Netflix,Bangalore,DEVICE_D,2026-12-25 14:12:00,14,48,0,32.94,0,0,0,0,0
TXN006472,USER01280,645.22,Walmart,Delhi,DEVICE_D,2026-11-17 16:43:00,16,36,0,5.47,0,0,0,0,0
TXN006473,USER00561,927.97,Swiggy,Mumbai,DEVICE_D,2026-12-24 16:58:00,16,19,0,30.55,0,0,0,0,0
TXN006474,USER00905,1014.53,Apple,Delhi,DEVICE_C,2026-10-05 23:42:00,23,9,0,4.56,0,0,0,0,0
TXN006475,USER00348,453.78,Amazon,Chennai,DEVICE_A,2026-06-03 14:06:00,14,33,0,24.77,0,0,0,0,0
TXN006476,USER00671,1287.35,Uber,Chennai,DEVICE_C,2026-07-08 04:12:00,4,21,0,32.09,1,0,0,0,0
TXN006477,USER01148,5539.03,Uber,Hyderabad,DEVICE_E,2026-08-28 12:57:00,12,20,0,38.45,0,0,0,0,0
TXN006478,USER01506,941.25,Swiggy,Delhi,DEVICE_B,2026-10-18 18:21:00,18,32,0,14.28,0,0,0,0,0
TXN006479,USER00317,1719.74,Zomato,Pune,DEVICE_E,2026-02-08 01:17:00,1,15,0,7.97,1,0,0,0,0
TXN006480,USER01528,607.15,Walmart,Kolkata,DEVICE_A,2026-01-04 17:20:00,17,41,0,29.6,0,0,0,0,0
TXN006481,USER00719,2433.72,Uber,Chennai,DEVICE_B,2026-05-10 11:54:00,11,34,0,7.74,0,0,0,0,0
TXN006482,USER01072,606.68,Paytm,Ahmedabad,DEVICE_E,2026-11-06 06:28:00,6,35,0,3.21,0,0,0,0,0
TXN006483,USER01433,756.05,Flipkart,Mumbai,DEVICE_A,2026-11-19 13:25:00,13,0,1,36.0,0,0,0,1,1
TXN006484,USER01956,1747.04,Myntra,Ahmedabad,DEVICE_E,2026-05-27 12:50:00,12,11,0,10.59,0,0,0,0,0
TXN006485,USER01160,449.59,Flipkart,Ahmedabad,DEVICE_B,2026-10-23 23:45:00,23,12,0,16.92,0,0,0,0,0
TXN006486,USER01225,1618.51,Walmart,Hyderabad,DEVICE_B,2026-03-25 08:10:00,8,7,0,50.13,0,0,0,0,0
TXN006487,USER00250,2824.26,Paytm,Ahmedabad,DEVICE_E,2026-05-27 23:14:00,23,30,0,2.92,0,0,0,0,0
TXN006488,USER00314,1269.82,Flipkart,Ahmedabad,DEVICE_C,2026-06-12 10:10:00,10,4,0,16.29,0,0,0,0,0
TXN006489,USER01893,2396.68,Myntra,Ahmedabad,DEVICE_E,2026-06-22 08:06:00,8,43,1,16.36,0,0,0,0,0
TXN006490,USER01392,342.93,Amazon,Kolkata,DEVICE_E,2026-12-27 18:38:00,18,35,1,39.59,0,0,0,0,0
TXN006491,USER01453,1641.52,Netflix,Bangalore,DEVICE_E,2026-07-24 07:22:00,7,46,0,8.35,0,0,0,0,0
TXN006492,USER01854,727.38,Amazon,Delhi,DEVICE_C,2026-01-09 10:28:00,10,24,1,10.26,0,0,0,0,0
TXN006493,USER00807,1551.2,Netflix,Pune,DEVICE_D,2026-10-31 11:24:00,11,44,0,14.65,0,0,0,0,0
TXN006494,USER01504,4553.17,Zomato,Ahmedabad,DEVICE_B,2026-02-01 18:11:00,18,12,0,3.66,0,0,0,0,0
TXN006495,USER01338,74.71,Zomato,Ahmedabad,DEVICE_A,2026-09-10 01:47:00,1,34,0,12.72,1,0,0,0,0
TXN006496,USER01524,627.26,Zomato,Chennai,DEVICE_B,2026-11-27 17:23:00,17,31,0,11.46,0,0,0,0,0
TXN006497,USER01745,139.52,Flipkart,Pune,DEVICE_B,2026-07-05 09:42:00,9,7,1,4.4,0,0,0,0,0
TXN006498,USER01379,362.15,Zomato,Kolkata,DEVICE_D,2026-12-09 10:51:00,10,21,0,35.8,0,0,0,0,0
TXN006499,USER00485,714.98,Netflix,Mumbai,DEVICE_B,2026-10-23 17:43:00,17,5,1,11.28,0,0,0,0,1
TXN006500,USER01235,2377.84,Amazon,Delhi,DEVICE_B,2026-11-27 01:36:00,1,48,0,7.31,1,0,0,0,0
TXN006501,USER01728,2268.87,Swiggy,Pune,DEVICE_C,2026-11-13 06:03:00,6,10,0,2.79,0,0,0,0,0
TXN006502,USER00044,2210.56,Uber,Mumbai,DEVICE_C,2026-10-26 21:07:00,21,6,0,1.88,0,0,0,0,0
TXN006503,USER01565,1815.58,Netflix,Hyderabad,DEVICE_C,2026-01-20 23:48:00,23,14,0,64.49,0,0,0,0,0
TXN006504,USER00571,328.01,Amazon,Chennai,DEVICE_C,2026-06-09 06:03:00,6,3,0,106.59,0,0,0,0,0
TXN006505,USER00583,2257.12,Amazon,Chennai,DEVICE_C,2026-04-11 16:25:00,16,39,0,45.64,0,0,0,0,0
TXN006506,USER01116,595.85,Uber,Hyderabad,DEVICE_A,2026-05-13 02:20:00,2,33,0,12.27,1,0,0,0,0
TXN006507,USER01289,1641.09,Paytm,Mumbai,DEVICE_D,2026-10-24 10:31:00,10,42,0,33.0,0,0,0,0,0
TXN006508,USER00895,479.99,Swiggy,Pune,DEVICE_E,2026-04-24 14:21:00,14,39,0,35.95,0,0,0,0,0
TXN006509,USER00220,932.23,Paytm,Delhi,DEVICE_C,2026-04-28 18:49:00,18,21,0,7.13,0,0,0,0,0
TXN006510,USER01926,1031.81,Paytm,Mumbai,DEVICE_D,2026-05-27 04:46:00,4,29,0,17.64,1,0,0,0,0
TXN006511,USER00925,1496.61,Amazon,Delhi,DEVICE_E,2026-10-31 09:30:00,9,18,0,62.85,0,0,0,0,0
TXN006512,USER01466,515.22,Myntra,Kolkata,DEVICE_B,2026-08-28 14:03:00,14,36,0,6.57,0,0,0,0,0
TXN006513,USER00401,1989.06,Apple,Ahmedabad,DEVICE_B,2026-10-31 20:52:00,20,49,0,21.75,0,0,0,0,0
TXN006514,USER01424,336.36,Netflix,Hyderabad,DEVICE_D,2026-08-14 10:12:00,10,37,0,21.73,0,0,0,0,0
TXN006515,USER00727,5066.85,Flipkart,Bangalore,DEVICE_A,2026-03-11 18:15:00,18,29,1,12.05,0,0,0,0,0
TXN006516,USER00991,557.54,Paytm,Delhi,DEVICE_A,2026-09-02 15:51:00,15,31,1,13.48,0,0,0,0,1
TXN006517,USER00899,188.33,Zomato,Chennai,DEVICE_D,2026-03-28 00:58:00,0,18,0,12.19,1,0,0,0,0
TXN006518,USER01813,1027.73,Flipkart,Ahmedabad,DEVICE_A,2026-07-01 04:39:00,4,24,0,14.72,1,0,0,0,0
TXN006519,USER01600,756.96,Walmart,Kolkata,DEVICE_A,2026-05-14 02:17:00,2,36,0,3.22,1,0,0,0,0
TXN006520,USER00858,479.99,Myntra,Chennai,DEVICE_B,2026-06-12 03:45:00,3,44,1,31.67,1,0,0,0,0
TXN006521,USER00804,3681.78,Flipkart,Kolkata,DEVICE_A,2026-07-05 20:19:00,20,22,0,21.64,0,0,0,0,0
TXN006522,USER00490,2163.32,Uber,Chennai,DEVICE_A,2026-07-30 12:36:00,12,11,0,72.86,0,0,0,0,0
TXN006523,USER01509,1662.13,Apple,Mumbai,DEVICE_D,2026-11-17 17:06:00,17,8,1,5.64,0,0,0,0,1
TXN006524,USER01781,464.12,Swiggy,Pune,DEVICE_A,2026-08-16 18:49:00,18,36,1,3.16,0,0,0,0,0
TXN006525,USER01494,680.62,Uber,Mumbai,DEVICE_C,2026-09-08 03:05:00,3,16,0,8.39,1,0,0,0,0
TXN006526,USER01598,632.74,Paytm,Mumbai,DEVICE_C,2026-10-12 03:46:00,3,49,0,14.26,1,0,0,0,0
TXN006527,USER00938,211.83,Myntra,Pune,DEVICE_D,2026-06-17 14:11:00,14,34,0,4.59,0,0,0,0,0
TXN006528,USER00844,1400.06,Myntra,Kolkata,DEVICE_C,2026-07-03 04:53:00,4,46,0,12.35,1,0,0,0,1
TXN006529,USER01706,1495.26,Paytm,Kolkata,DEVICE_B,2026-05-08 15:21:00,15,48,0,20.58,0,0,0,0,0
TXN006530,USER01469,1224.06,Apple,Pune,DEVICE_D,2026-08-10 23:00:00,23,40,0,1.16,0,0,0,0,0
TXN006531,USER01293,1345.8,Amazon,Chennai,DEVICE_A,2026-10-02 16:02:00,16,29,0,28.38,0,0,0,0,0
TXN006532,USER00267,395.63,Flipkart,Delhi,DEVICE_C,2026-12-30 19:58:00,19,3,1,56.17,0,0,0,0,0
TXN006533,USER00054,490.29,Zomato,Kolkata,DEVICE_B,2026-01-27 04:25:00,4,40,0,6.25,1,0,0,0,0
TXN006534,USER00528,824.86,Paytm,Chennai,DEVICE_D,2026-03-10 20:08:00,20,3,0,29.94,0,0,0,0,0
TXN006535,USER01544,3812.22,Zomato,Delhi,DEVICE_D,2026-05-10 07:01:00,7,23,0,10.82,0,0,0,0,0
TXN006536,USER00616,3122.22,Flipkart,Pune,DEVICE_A,2026-10-15 15:11:00,15,2,0,21.84,0,0,0,0,0
TXN006537,USER01083,1746.36,Apple,Mumbai,DEVICE_E,2026-01-17 01:50:00,1,8,1,27.17,1,0,0,0,0
TXN006538,USER01849,6723.66,Amazon,Kolkata,DEVICE_C,2026-02-09 12:00:00,12,10,0,6.99,0,0,0,0,0
TXN006539,USER01064,1735.05,Swiggy,Bangalore,DEVICE_B,2026-06-29 20:31:00,20,31,0,30.97,0,0,0,0,0
TXN006540,USER01261,1943.72,Apple,Mumbai,DEVICE_D,2026-06-06 22:42:00,22,42,0,2.22,0,0,0,0,0
